zipcode,chicago,minority,companies_name,name,bi_policy_premium,pd_policy_premium,state_risk,white_non_hisp_pct,risk_difference,combined_premium
60010,FALSE,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,171,187.0,232.63992398198,82.6,125.36007601802001,358.0
60010,FALSE,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,285,312.0,232.63992398198,82.6,364.36007601802,597.0
60010,FALSE,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,98,101.0,232.63992398198,82.6,-33.63992398197999,199.0
60010,FALSE,FALSE,Country Pref Ins Co,Country Ins & Fin Serv Grp,194,166.0,232.63992398198,82.6,127.36007601802001,360.0
60012,FALSE,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,377,0.0,194.343414407616,92.9,182.656585592384,377.0
60012,FALSE,FALSE,Safeco Ins Co Of IL,LIBERTY MUT GRP,158,197.0,194.343414407616,92.9,160.656585592384,355.0
60012,FALSE,FALSE,Owners Ins Co,AUTO OWNERS GRP,214,141.0,194.343414407616,92.9,160.656585592384,355.0
60012,FALSE,FALSE,First Liberty Ins Corp,LIBERTY MUT GRP,400,0.0,194.343414407616,92.9,205.656585592384,400.0
60012,FALSE,FALSE,Illinois Farmers Ins Co,FARMERS INS GRP,187,188.0,194.343414407616,92.9,180.656585592384,375.0
60012,FALSE,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,148,144.0,194.343414407616,92.9,97.656585592384,292.0
60012,FALSE,FALSE,Metropolitan Grp Prop & Cas Ins Co,METROPOLITAN GRP,396,297.0,194.343414407616,92.9,498.656585592384,693.0
60012,FALSE,FALSE,Economy Preferred Ins Co,METROPOLITAN GRP,184,137.0,194.343414407616,92.9,126.656585592384,321.0
60012,FALSE,FALSE,Metropolitan Prop & Cas Ins Co,METROPOLITAN GRP,134,158.0,194.343414407616,92.9,97.656585592384,292.0
60012,FALSE,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,419,0.0,194.343414407616,92.9,224.656585592384,419.0
60012,FALSE,FALSE,Metropolitan Cas Ins Co,METROPOLITAN GRP,232,172.0,194.343414407616,92.9,209.656585592384,404.0
60012,FALSE,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,110,85.0,194.343414407616,92.9,0.6565855923840047,195.0
60012,FALSE,FALSE,Erie Ins Exch,ERIE INS GRP,188,132.0,194.343414407616,92.9,125.656585592384,320.0
60012,FALSE,FALSE,Farmers Automobile Ins Assoc,PEKIN INS GRP,206,146.0,194.343414407616,92.9,157.656585592384,352.0
60012,FALSE,FALSE,Progressive Northern Ins Co,PROGRESSIVE GRP,208,209.0,194.343414407616,92.9,222.656585592384,417.0
60012,FALSE,FALSE,Progressive Universal Ins Co,PROGRESSIVE GRP,293,156.0,194.343414407616,92.9,254.656585592384,449.0
60012,FALSE,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,102,93.0,194.343414407616,92.9,0.6565855923840047,195.0
60012,FALSE,FALSE,Travelers Commercial Ins Co,Travelers Grp,153,107.0,194.343414407616,92.9,65.656585592384,260.0
60012,FALSE,FALSE,Allstate Ind Co,ALLSTATE INS GRP,391,199.0,194.343414407616,92.9,395.656585592384,590.0
60012,FALSE,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,266,169.0,194.343414407616,92.9,240.656585592384,435.0
60012,FALSE,FALSE,Liberty Mut Fire Ins Co,LIBERTY MUT GRP,392,0.0,194.343414407616,92.9,197.656585592384,392.0
60012,FALSE,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,148,144.0,194.343414407616,92.9,97.656585592384,292.0
60012,FALSE,FALSE,Progressive Direct Ins Co,PROGRESSIVE GRP,337,186.0,194.343414407616,92.9,328.656585592384,523.0
60012,FALSE,FALSE,Travelers Home & Marine Ins Co,Travelers Grp,160,111.0,194.343414407616,92.9,76.656585592384,271.0
60012,FALSE,FALSE,Trumbull Ins Co,HARTFORD FIRE & CAS GRP,172,47.0,194.343414407616,92.9,24.656585592384005,219.0
60012,FALSE,FALSE,American Standard Ins Co of WI,AMERICAN FAMILY INS GRP,695,0.0,194.343414407616,92.9,500.656585592384,695.0
60012,FALSE,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,157,160.0,194.343414407616,92.9,122.656585592384,317.0
60012,FALSE,FALSE,American Family Mut Ins Co,AMERICAN FAMILY INS GRP,405,0.0,194.343414407616,92.9,210.656585592384,405.0
60012,FALSE,FALSE,Erie Ins Co,ERIE INS GRP,217,156.0,194.343414407616,92.9,178.656585592384,373.0
60012,FALSE,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,162,156.0,194.343414407616,92.9,123.656585592384,318.0
60012,FALSE,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,320,294.0,194.343414407616,92.9,419.656585592384,614.0
60012,FALSE,FALSE,Geico Cas Co,BERKSHIRE HATHAWAY GRP,153,168.0,194.343414407616,92.9,126.656585592384,321.0
60012,FALSE,FALSE,Country Mut Ins Co,Country Ins & Fin Serv Grp,176,150.0,194.343414407616,92.9,131.656585592384,326.0
60012,FALSE,FALSE,Country Pref Ins Co,Country Ins & Fin Serv Grp,171,147.0,194.343414407616,92.9,123.656585592384,318.0
60013,FALSE,FALSE,Progressive Direct Ins Co,PROGRESSIVE GRP,333,191.0,199.519268921601,87.3,324.480731078399,524.0
60013,FALSE,FALSE,Travelers Commercial Ins Co,Travelers Grp,148,109.0,199.519268921601,87.3,57.480731078399,257.0
60013,FALSE,FALSE,Owners Ins Co,AUTO OWNERS GRP,214,141.0,199.519268921601,87.3,155.480731078399,355.0
60013,FALSE,FALSE,Metropolitan Cas Ins Co,METROPOLITAN GRP,246,184.0,199.519268921601,87.3,230.480731078399,430.0
60013,FALSE,FALSE,Travelers Home & Marine Ins Co,Travelers Grp,155,114.0,199.519268921601,87.3,69.480731078399,269.0
60013,FALSE,FALSE,Safeco Ins Co Of IL,LIBERTY MUT GRP,154,197.0,199.519268921601,87.3,151.480731078399,351.0
60013,FALSE,FALSE,Metropolitan Prop & Cas Ins Co,METROPOLITAN GRP,134,158.0,199.519268921601,87.3,92.480731078399,292.0
60013,FALSE,FALSE,Progressive Northern Ins Co,PROGRESSIVE GRP,204,214.0,199.519268921601,87.3,218.480731078399,418.0
60013,FALSE,FALSE,Farmers Automobile Ins Assoc,PEKIN INS GRP,206,146.0,199.519268921601,87.3,152.480731078399,352.0
60013,FALSE,FALSE,Metropolitan Grp Prop & Cas Ins Co,METROPOLITAN GRP,396,297.0,199.519268921601,87.3,493.480731078399,693.0
60013,FALSE,FALSE,Country Pref Ins Co,Country Ins & Fin Serv Grp,171,147.0,199.519268921601,87.3,118.480731078399,318.0
60013,FALSE,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,352,0.0,199.519268921601,87.3,152.480731078399,352.0
60013,FALSE,FALSE,Progressive Universal Ins Co,PROGRESSIVE GRP,290,160.0,199.519268921601,87.3,250.480731078399,450.0
60013,FALSE,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,157,160.0,199.519268921601,87.3,117.480731078399,317.0
60013,FALSE,FALSE,American Standard Ins Co of WI,AMERICAN FAMILY INS GRP,747,0.0,199.519268921601,87.3,547.480731078399,747.0
60013,FALSE,FALSE,First Liberty Ins Corp,LIBERTY MUT GRP,400,0.0,199.519268921601,87.3,200.480731078399,400.0
60013,FALSE,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,110,85.0,199.519268921601,87.3,-4.519268921600997,195.0
60013,FALSE,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,162,156.0,199.519268921601,87.3,118.480731078399,318.0
60013,FALSE,FALSE,Geico Cas Co,BERKSHIRE HATHAWAY GRP,153,168.0,199.519268921601,87.3,121.480731078399,321.0
60013,FALSE,FALSE,Economy Preferred Ins Co,METROPOLITAN GRP,190,143.0,199.519268921601,87.3,133.480731078399,333.0
60013,FALSE,FALSE,Liberty Mut Fire Ins Co,LIBERTY MUT GRP,392,0.0,199.519268921601,87.3,192.480731078399,392.0
60013,FALSE,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,102,93.0,199.519268921601,87.3,-4.519268921600997,195.0
60013,FALSE,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,286,193.0,199.519268921601,87.3,279.480731078399,479.0
60013,FALSE,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,320,294.0,199.519268921601,87.3,414.480731078399,614.0
60013,FALSE,FALSE,Trumbull Ins Co,HARTFORD FIRE & CAS GRP,161,44.0,199.519268921601,87.3,5.480731078399003,205.0
60013,FALSE,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,391,0.0,199.519268921601,87.3,191.480731078399,391.0
60013,FALSE,FALSE,Allstate Ind Co,ALLSTATE INS GRP,391,199.0,199.519268921601,87.3,390.480731078399,590.0
60013,FALSE,FALSE,Country Mut Ins Co,Country Ins & Fin Serv Grp,176,150.0,199.519268921601,87.3,126.480731078399,326.0
60013,FALSE,FALSE,Erie Ins Exch,ERIE INS GRP,188,132.0,199.519268921601,87.3,120.480731078399,320.0
60013,FALSE,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,148,144.0,199.519268921601,87.3,92.480731078399,292.0
60013,FALSE,FALSE,Illinois Farmers Ins Co,FARMERS INS GRP,154,170.0,199.519268921601,87.3,124.480731078399,324.0
60013,FALSE,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,148,144.0,199.519268921601,87.3,92.480731078399,292.0
60013,FALSE,FALSE,American Family Mut Ins Co,AMERICAN FAMILY INS GRP,435,0.0,199.519268921601,87.3,235.480731078399,435.0
60013,FALSE,FALSE,Erie Ins Co,ERIE INS GRP,217,156.0,199.519268921601,87.3,173.480731078399,373.0
60014,FALSE,FALSE,Metropolitan Prop & Cas Ins Co,METROPOLITAN GRP,134,158.0,184.053114261869,84.1,107.94688573813099,292.0
60014,FALSE,FALSE,Progressive Universal Ins Co,PROGRESSIVE GRP,290,153.0,184.053114261869,84.1,258.94688573813096,443.0
60014,FALSE,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,429,0.0,184.053114261869,84.1,244.946885738131,429.0
60014,FALSE,FALSE,American Standard Ins Co of WI,AMERICAN FAMILY INS GRP,736,0.0,184.053114261869,84.1,551.946885738131,736.0
60014,FALSE,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,386,0.0,184.053114261869,84.1,201.946885738131,386.0
60014,FALSE,FALSE,Erie Ins Co,ERIE INS GRP,217,156.0,184.053114261869,84.1,188.946885738131,373.0
60014,FALSE,FALSE,American Family Mut Ins Co,AMERICAN FAMILY INS GRP,429,0.0,184.053114261869,84.1,244.946885738131,429.0
60014,FALSE,FALSE,Safeco Ins Co Of IL,LIBERTY MUT GRP,146,197.0,184.053114261869,84.1,158.946885738131,343.0
60014,FALSE,FALSE,Travelers Commercial Ins Co,Travelers Grp,159,111.0,184.053114261869,84.1,85.94688573813099,270.0
60014,FALSE,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,105,81.0,184.053114261869,84.1,1.9468857381309874,186.0
60014,FALSE,FALSE,Metropolitan Cas Ins Co,METROPOLITAN GRP,246,184.0,184.053114261869,84.1,245.946885738131,430.0
60014,FALSE,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,102,88.0,184.053114261869,84.1,5.946885738130987,190.0
60014,FALSE,FALSE,Progressive Direct Ins Co,PROGRESSIVE GRP,333,182.0,184.053114261869,84.1,330.94688573813096,515.0
60014,FALSE,FALSE,Country Pref Ins Co,Country Ins & Fin Serv Grp,171,147.0,184.053114261869,84.1,133.946885738131,318.0
60014,FALSE,FALSE,Allstate Ind Co,ALLSTATE INS GRP,391,199.0,184.053114261869,84.1,405.94688573813096,590.0
60014,FALSE,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,148,144.0,184.053114261869,84.1,107.94688573813099,292.0
60014,FALSE,FALSE,Economy Preferred Ins Co,METROPOLITAN GRP,190,143.0,184.053114261869,84.1,148.946885738131,333.0
60014,FALSE,FALSE,Progressive Northern Ins Co,PROGRESSIVE GRP,204,204.0,184.053114261869,84.1,223.946885738131,408.0
60014,FALSE,FALSE,Metropolitan Grp Prop & Cas Ins Co,METROPOLITAN GRP,396,297.0,184.053114261869,84.1,508.94688573813096,693.0
60014,FALSE,FALSE,Travelers Home & Marine Ins Co,Travelers Grp,166,115.0,184.053114261869,84.1,96.94688573813099,281.0
60014,FALSE,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,266,169.0,184.053114261869,84.1,250.946885738131,435.0
60014,FALSE,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,162,149.0,184.053114261869,84.1,126.94688573813099,311.0
60014,FALSE,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,148,144.0,184.053114261869,84.1,107.94688573813099,292.0
60014,FALSE,FALSE,Erie Ins Exch,ERIE INS GRP,188,132.0,184.053114261869,84.1,135.946885738131,320.0
60014,FALSE,FALSE,Owners Ins Co,AUTO OWNERS GRP,214,141.0,184.053114261869,84.1,170.946885738131,355.0
60014,FALSE,FALSE,Country Mut Ins Co,Country Ins & Fin Serv Grp,176,150.0,184.053114261869,84.1,141.946885738131,326.0
60014,FALSE,FALSE,Illinois Farmers Ins Co,FARMERS INS GRP,195,170.0,184.053114261869,84.1,180.946885738131,365.0
60014,FALSE,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,320,294.0,184.053114261869,84.1,429.94688573813096,614.0
60014,FALSE,FALSE,Geico Cas Co,BERKSHIRE HATHAWAY GRP,153,168.0,184.053114261869,84.1,136.946885738131,321.0
60014,FALSE,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,151,155.0,184.053114261869,84.1,121.94688573813099,306.0
60014,FALSE,FALSE,Liberty Mut Fire Ins Co,LIBERTY MUT GRP,392,0.0,184.053114261869,84.1,207.946885738131,392.0
60014,FALSE,FALSE,First Liberty Ins Corp,LIBERTY MUT GRP,400,0.0,184.053114261869,84.1,215.946885738131,400.0
60014,FALSE,FALSE,Trumbull Ins Co,HARTFORD FIRE & CAS GRP,176,47.0,184.053114261869,84.1,38.94688573813099,223.0
60014,FALSE,FALSE,Farmers Automobile Ins Assoc,PEKIN INS GRP,206,146.0,184.053114261869,84.1,167.946885738131,352.0
60015,FALSE,FALSE,Country Pref Ins Co,Country Ins & Fin Serv Grp,188,161.0,237.950591582425,88.5,111.049408417575,349.0
60015,FALSE,FALSE,First Liberty Ins Corp,LIBERTY MUT GRP,426,0.0,237.950591582425,88.5,188.049408417575,426.0
60015,FALSE,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,326,210.0,237.950591582425,88.5,298.049408417575,536.0
60015,FALSE,FALSE,Travelers Home & Marine Ins Co,Travelers Grp,200,127.0,237.950591582425,88.5,89.049408417575,327.0
60015,FALSE,FALSE,American Standard Ins Co of WI,AMERICAN FAMILY INS GRP,835,0.0,237.950591582425,88.5,597.049408417575,835.0
60015,FALSE,FALSE,American Family Mut Ins Co,AMERICAN FAMILY INS GRP,487,0.0,237.950591582425,88.5,249.049408417575,487.0
60015,FALSE,FALSE,Progressive Universal Ins Co,PROGRESSIVE GRP,328,195.0,237.950591582425,88.5,285.049408417575,523.0
60015,FALSE,FALSE,Progressive Direct Ins Co,PROGRESSIVE GRP,381,232.0,237.950591582425,88.5,375.049408417575,613.0
60015,FALSE,FALSE,Erie Ins Co,ERIE INS GRP,234,187.0,237.950591582425,88.5,183.049408417575,421.0
60015,FALSE,FALSE,Safeco Ins Co Of IL,LIBERTY MUT GRP,161,207.0,237.950591582425,88.5,130.049408417575,368.0
60015,FALSE,FALSE,Economy Preferred Ins Co,METROPOLITAN GRP,168,164.0,237.950591582425,88.5,94.049408417575,332.0
60015,FALSE,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,439,0.0,237.950591582425,88.5,201.049408417575,439.0
60015,FALSE,FALSE,Illinois Farmers Ins Co,FARMERS INS GRP,212,231.0,237.950591582425,88.5,205.049408417575,443.0
60015,FALSE,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,164,171.0,237.950591582425,88.5,97.049408417575,335.0
60015,FALSE,FALSE,Travelers Commercial Ins Co,Travelers Grp,192,122.0,237.950591582425,88.5,76.049408417575,314.0
60015,FALSE,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,488,0.0,237.950591582425,88.5,250.049408417575,488.0
60015,FALSE,FALSE,Erie Ins Exch,ERIE INS GRP,203,158.0,237.950591582425,88.5,123.049408417575,361.0
60015,FALSE,FALSE,Country Mut Ins Co,Country Ins & Fin Serv Grp,193,165.0,237.950591582425,88.5,120.049408417575,358.0
60015,FALSE,FALSE,Allstate Ind Co,ALLSTATE INS GRP,421,249.0,237.950591582425,88.5,432.049408417575,670.0
60015,FALSE,FALSE,Progressive Northern Ins Co,PROGRESSIVE GRP,253,260.0,237.950591582425,88.5,275.049408417575,513.0
60015,FALSE,FALSE,Farmers Automobile Ins Assoc,PEKIN INS GRP,219,155.0,237.950591582425,88.5,136.049408417575,374.0
60015,FALSE,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,150,183.0,237.950591582425,88.5,95.049408417575,333.0
60015,FALSE,FALSE,Liberty Mut Fire Ins Co,LIBERTY MUT GRP,417,0.0,237.950591582425,88.5,179.049408417575,417.0
60015,FALSE,FALSE,Metropolitan Cas Ins Co,METROPOLITAN GRP,212,204.0,237.950591582425,88.5,178.049408417575,416.0
60015,FALSE,FALSE,Metropolitan Prop & Cas Ins Co,METROPOLITAN GRP,188,194.0,237.950591582425,88.5,144.049408417575,382.0
60015,FALSE,FALSE,Owners Ins Co,AUTO OWNERS GRP,278,187.0,237.950591582425,88.5,227.049408417575,465.0
60015,FALSE,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,164,171.0,237.950591582425,88.5,97.049408417575,335.0
60015,FALSE,FALSE,Metropolitan Grp Prop & Cas Ins Co,METROPOLITAN GRP,372,331.0,237.950591582425,88.5,465.049408417575,703.0
60015,FALSE,FALSE,Trumbull Ins Co,HARTFORD FIRE & CAS GRP,182,48.0,237.950591582425,88.5,-7.950591582425005,230.0
60015,FALSE,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,96,92.0,237.950591582425,88.5,-49.950591582425005,188.0
60015,FALSE,FALSE,Geico Cas Co,BERKSHIRE HATHAWAY GRP,179,229.0,237.950591582425,88.5,170.049408417575,408.0
60015,FALSE,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,340,366.0,237.950591582425,88.5,468.049408417575,706.0
60015,FALSE,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,163,198.0,237.950591582425,88.5,123.049408417575,361.0
60015,FALSE,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,94,106.0,237.950591582425,88.5,-37.950591582425005,200.0
60016,FALSE,FALSE,Country Mut Ins Co,Country Ins & Fin Serv Grp,209,178.0,223.790101484477,60.3,163.209898515523,387.0
60016,FALSE,FALSE,Progressive Universal Ins Co,PROGRESSIVE GRP,342,205.0,223.790101484477,60.3,323.20989851552304,547.0
60016,FALSE,FALSE,American Standard Ins Co of WI,AMERICAN FAMILY INS GRP,968,0.0,223.790101484477,60.3,744.209898515523,968.0
60016,FALSE,FALSE,Country Pref Ins Co,Country Ins & Fin Serv Grp,204,174.0,223.790101484477,60.3,154.209898515523,378.0
60016,FALSE,FALSE,Economy Preferred Ins Co,METROPOLITAN GRP,192,180.0,223.790101484477,60.3,148.209898515523,372.0
60016,FALSE,FALSE,American Family Mut Ins Co,AMERICAN FAMILY INS GRP,564,0.0,223.790101484477,60.3,340.20989851552304,564.0
60016,FALSE,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,495,0.0,223.790101484477,60.3,271.20989851552304,495.0
60016,FALSE,FALSE,Metropolitan Cas Ins Co,METROPOLITAN GRP,240,226.0,223.790101484477,60.3,242.209898515523,466.0
60016,FALSE,FALSE,Metropolitan Prop & Cas Ins Co,METROPOLITAN GRP,248,254.0,223.790101484477,60.3,278.20989851552304,502.0
60016,FALSE,FALSE,Safeco Ins Co Of IL,LIBERTY MUT GRP,156,218.0,223.790101484477,60.3,150.209898515523,374.0
60016,FALSE,FALSE,Progressive Northern Ins Co,PROGRESSIVE GRP,272,274.0,223.790101484477,60.3,322.20989851552304,546.0
60016,FALSE,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,445,0.0,223.790101484477,60.3,221.209898515523,445.0
60016,FALSE,FALSE,Erie Ins Co,ERIE INS GRP,251,197.0,223.790101484477,60.3,224.209898515523,448.0
60016,FALSE,FALSE,Erie Ins Exch,ERIE INS GRP,219,166.0,223.790101484477,60.3,161.209898515523,385.0
60016,FALSE,FALSE,Allstate Ind Co,ALLSTATE INS GRP,540,286.0,223.790101484477,60.3,602.209898515523,826.0
60016,FALSE,FALSE,First Liberty Ins Corp,LIBERTY MUT GRP,494,0.0,223.790101484477,60.3,270.20989851552304,494.0
60016,FALSE,FALSE,Illinois Farmers Ins Co,FARMERS INS GRP,254,239.0,223.790101484477,60.3,269.20989851552304,493.0
60016,FALSE,FALSE,Travelers Home & Marine Ins Co,Travelers Grp,212,149.0,223.790101484477,60.3,137.209898515523,361.0
60016,FALSE,FALSE,Farmers Automobile Ins Assoc,PEKIN INS GRP,184,130.0,223.790101484477,60.3,90.20989851552301,314.0
60016,FALSE,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,96,97.0,223.790101484477,60.3,-30.790101484476992,193.0
60016,FALSE,FALSE,Travelers Commercial Ins Co,Travelers Grp,203,142.0,223.790101484477,60.3,121.20989851552301,345.0
60016,FALSE,FALSE,Geico Cas Co,BERKSHIRE HATHAWAY GRP,199,207.0,223.790101484477,60.3,182.209898515523,406.0
60016,FALSE,FALSE,Metropolitan Grp Prop & Cas Ins Co,METROPOLITAN GRP,477,319.0,223.790101484477,60.3,572.209898515523,796.0
60016,FALSE,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,156,168.0,223.790101484477,60.3,100.20989851552301,324.0
60016,FALSE,FALSE,Owners Ins Co,AUTO OWNERS GRP,281,185.0,223.790101484477,60.3,242.209898515523,466.0
60016,FALSE,FALSE,Progressive Direct Ins Co,PROGRESSIVE GRP,399,244.0,223.790101484477,60.3,419.20989851552304,643.0
60016,FALSE,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,346,220.0,223.790101484477,60.3,342.20989851552304,566.0
60016,FALSE,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,153,163.0,223.790101484477,60.3,92.20989851552301,316.0
60016,FALSE,FALSE,Trumbull Ins Co,HARTFORD FIRE & CAS GRP,194,48.0,223.790101484477,60.3,18.209898515523008,242.0
60016,FALSE,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,386,331.0,223.790101484477,60.3,493.20989851552304,717.0
60016,FALSE,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,104,89.0,223.790101484477,60.3,-30.790101484476992,193.0
60016,FALSE,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,191,164.0,223.790101484477,60.3,131.209898515523,355.0
60016,FALSE,FALSE,Liberty Mut Fire Ins Co,LIBERTY MUT GRP,484,0.0,223.790101484477,60.3,260.20989851552304,484.0
60016,FALSE,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,191,164.0,223.790101484477,60.3,131.209898515523,355.0
60018,FALSE,TRUE,Allstate Ind Co,ALLSTATE INS GRP,486,258.0,215.088538188986,50.0,528.911461811014,744.0
60018,FALSE,TRUE,Safeco Ins Co Of IL,LIBERTY MUT GRP,156,191.0,215.088538188986,50.0,131.911461811014,347.0
60018,FALSE,TRUE,State Farm Fire & Cas Co,STATE FARM GRP,483,0.0,215.088538188986,50.0,267.91146181101396,483.0
60018,FALSE,TRUE,Country Mut Ins Co,Country Ins & Fin Serv Grp,209,178.0,215.088538188986,50.0,171.911461811014,387.0
60018,FALSE,TRUE,Progressive Universal Ins Co,PROGRESSIVE GRP,348,205.0,215.088538188986,50.0,337.91146181101396,553.0
60018,FALSE,TRUE,Economy Preferred Ins Co,METROPOLITAN GRP,226,160.0,215.088538188986,50.0,170.911461811014,386.0
60018,FALSE,TRUE,Travelers Home & Marine Ins Co,Travelers Grp,197,138.0,215.088538188986,50.0,119.911461811014,335.0
60018,FALSE,TRUE,American Family Mut Ins Co,AMERICAN FAMILY INS GRP,572,0.0,215.088538188986,50.0,356.91146181101396,572.0
60018,FALSE,TRUE,American Standard Ins Co of WI,AMERICAN FAMILY INS GRP,982,0.0,215.088538188986,50.0,766.911461811014,982.0
60018,FALSE,TRUE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,191,164.0,215.088538188986,50.0,139.911461811014,355.0
60018,FALSE,TRUE,State Farm Mut Auto Ins Co,STATE FARM GRP,435,0.0,215.088538188986,50.0,219.911461811014,435.0
60018,FALSE,TRUE,Metropolitan Cas Ins Co,METROPOLITAN GRP,285,200.0,215.088538188986,50.0,269.91146181101396,485.0
60018,FALSE,TRUE,Country Pref Ins Co,Country Ins & Fin Serv Grp,204,174.0,215.088538188986,50.0,162.911461811014,378.0
60018,FALSE,TRUE,Erie Ins Exch,ERIE INS GRP,219,166.0,215.088538188986,50.0,169.911461811014,385.0
